ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
chr19|-|1011365|1011611|1011365|1011498|1012064|1012187	"ENSG00000182087.12_3"	"TMEM259"	chr19	-	1011365	1011611	1011365	1011498	1012064	1012187
chr19|-|1011365|1011611|1011365|1011498|1012461|1012572	"ENSG00000182087.12_3"	"TMEM259"	chr19	-	1011365	1011611	1011365	1011498	1012461	1012572
chr19|-|1011578|1011662|1011578|1011611|1011739|1011797	"ENSG00000182087.12_3"	"TMEM259"	chr19	-	1011578	1011662	1011578	1011611	1011739	1011797
chr19|-|1011578|1011797|1011578|1011611|1011890|1011991	"ENSG00000182087.12_3"	"TMEM259"	chr19	-	1011578	1011797	1011578	1011611	1011890	1011991
chr19|-|1011578|1011797|1011578|1011662|1011890|1011991	"ENSG00000182087.12_3"	"TMEM259"	chr19	-	1011578	1011797	1011578	1011662	1011890	1011991
chr19|-|1012064|1012572|1012064|1012187|1013239|1013339	"ENSG00000182087.12_3"	"TMEM259"	chr19	-	1012064	1012572	1012064	1012187	1013239	1013339
chr19|-|1014190|1014472|1014190|1014316|1017277|1017419	"ENSG00000182087.12_3"	"TMEM259"	chr19	-	1014190	1014472	1014190	1014316	1017277	1017419
chr21|+|40800157|40800454|40800249|40800454|40763703|40763762	"ENSG00000182093.14_2"	"WRB"	chr21	+	40800157	40800454	40800249	40800454	40763703	40763762
chr21|+|40800157|40800454|40800249|40800454|40765091|40765206	"ENSG00000182093.14_2"	"WRB"	chr21	+	40800157	40800454	40800249	40800454	40765091	40765206
chr21|+|40800157|40800454|40800249|40800454|40780531|40780603	"ENSG00000182093.14_2"	"WRB"	chr21	+	40800157	40800454	40800249	40800454	40780531	40780603
chr21|+|40800157|40800454|40800249|40800454|40782794|40782863	"ENSG00000182093.14_2"	"WRB"	chr21	+	40800157	40800454	40800249	40800454	40782794	40782863
chr7|-|5352133|5353494|5352133|5353490|5354614|5354779	"ENSG00000182095.14_3"	"TNRC18"	chr7	-	5352133	5353494	5352133	5353490	5354614	5354779
chr5|+|170148761|170148907|170148836|170148907|170145761|170145886	"ENSG00000182132.13_3"	"KCNIP1"	chr5	+	170148761	170148907	170148836	170148907	170145761	170145886
chr5|+|170148761|170148907|170148836|170148907|170147324|170147394	"ENSG00000182132.13_3"	"KCNIP1"	chr5	+	170148761	170148907	170148836	170148907	170147324	170147394
chr1|-|151751578|151751718|151751578|151751683|151752426|151752616	"ENSG00000182134.15_2"	"TDRKH"	chr1	-	151751578	151751718	151751578	151751683	151752426	151752616
chr1|-|151751578|151751718|151751578|151751683|151752526|151752616	"ENSG00000182134.15_2"	"TDRKH"	chr1	-	151751578	151751718	151751578	151751683	151752526	151752616
chr1|-|151752426|151752616|151752426|151752604|151753956|151754063	"ENSG00000182134.15_2"	"TDRKH"	chr1	-	151752426	151752616	151752426	151752604	151753956	151754063
chr16|+|71949504|71949631|71949528|71949631|71928623|71928761	"ENSG00000182149.20_3"	"IST1"	chr16	+	71949504	71949631	71949528	71949631	71928623	71928761
chr16|+|71949504|71949631|71949528|71949631|71937067|71937161	"ENSG00000182149.20_3"	"IST1"	chr16	+	71949504	71949631	71949528	71949631	71937067	71937161
chr16|+|71949504|71949631|71949531|71949631|71928623|71928761	"ENSG00000182149.20_3"	"IST1"	chr16	+	71949504	71949631	71949531	71949631	71928623	71928761
chr16|+|71949528|71949631|71949531|71949631|71928623|71928761	"ENSG00000182149.20_3"	"IST1"	chr16	+	71949528	71949631	71949531	71949631	71928623	71928761
chr16|+|71949528|71949631|71949531|71949631|71929455|71929492	"ENSG00000182149.20_3"	"IST1"	chr16	+	71949528	71949631	71949531	71949631	71929455	71929492
chr16|+|71958671|71958720|71958675|71958720|71956376|71956583	"ENSG00000182149.20_3"	"IST1"	chr16	+	71958671	71958720	71958675	71958720	71956376	71956583
chr16|+|71958671|71958720|71958675|71958720|71957190|71957283	"ENSG00000182149.20_3"	"IST1"	chr16	+	71958671	71958720	71958675	71958720	71957190	71957283
chr16|+|71958671|71958720|71958675|71958720|71957993|71958184	"ENSG00000182149.20_3"	"IST1"	chr16	+	71958671	71958720	71958675	71958720	71957993	71958184
chr17|+|73512826|73513153|73513089|73513153|73512140|73512467	"ENSG00000182173.12_2"	"TSEN54"	chr17	+	73512826	73513153	73513089	73513153	73512140	73512467
chr17|+|73513095|73513325|73513241|73513325|73512641|73512697	"ENSG00000182173.12_2"	"TSEN54"	chr17	+	73513095	73513325	73513241	73513325	73512641	73512697
chr17|+|73515075|73515128|73515083|73515128|73513241|73513325	"ENSG00000182173.12_2"	"TSEN54"	chr17	+	73515075	73515128	73515083	73515128	73513241	73513325
chr17|+|73515075|73515128|73515083|73515128|73513637|73513736	"ENSG00000182173.12_2"	"TSEN54"	chr17	+	73515075	73515128	73515083	73515128	73513637	73513736
chr17|+|73517435|73517591|73517489|73517591|73513241|73513325	"ENSG00000182173.12_2"	"TSEN54"	chr17	+	73517435	73517591	73517489	73517591	73513241	73513325
chr17|+|73517435|73517591|73517489|73517591|73515075|73515128	"ENSG00000182173.12_2"	"TSEN54"	chr17	+	73517435	73517591	73517489	73517591	73515075	73515128
chr17|+|73517785|73518414|73518087|73518414|73517489|73517591	"ENSG00000182173.12_2"	"TSEN54"	chr17	+	73517785	73518414	73518087	73518414	73517489	73517591
chr10|-|75011520|75011795|75011520|75011781|75012016|75012162	"ENSG00000182180.13_3"	"MRPS16"	chr10	-	75011520	75011795	75011520	75011781	75012016	75012162
chr10|-|75011520|75011795|75011520|75011781|75012289|75012392	"ENSG00000182180.13_3"	"MRPS16"	chr10	-	75011520	75011795	75011520	75011781	75012289	75012392
chr12|+|123465675|123466426|123466141|123466426|123465474|123465534	"ENSG00000182196.13_3"	"ARL6IP4"	chr12	+	123465675	123466426	123466141	123466426	123465474	123465534
chr12|+|123466117|123466426|123466141|123466426|123464606|123465292	"ENSG00000182196.13_3"	"ARL6IP4"	chr12	+	123466117	123466426	123466141	123466426	123464606	123465292
chr12|+|123466117|123466426|123466141|123466426|123465675|123465813	"ENSG00000182196.13_3"	"ARL6IP4"	chr12	+	123466117	123466426	123466141	123466426	123465675	123465813
chr12|+|123466117|123466426|123466141|123466426|123465675|123465846	"ENSG00000182196.13_3"	"ARL6IP4"	chr12	+	123466117	123466426	123466141	123466426	123465675	123465846
chr12|+|123466503|123466621|123466577|123466621|123466141|123466426	"ENSG00000182196.13_3"	"ARL6IP4"	chr12	+	123466503	123466621	123466577	123466621	123466141	123466426
chr12|+|123467015|123467456|123467166|123467456|123466503|123466621	"ENSG00000182196.13_3"	"ARL6IP4"	chr12	+	123467015	123467456	123467166	123467456	123466503	123466621
chr12|+|57626207|57626358|57626235|57626358|57625495|57625696	"ENSG00000182199.10_3"	"SHMT2"	chr12	+	57626207	57626358	57626235	57626358	57625495	57625696
chr12|+|57626207|57626358|57626235|57626358|57625993|57626075	"ENSG00000182199.10_3"	"SHMT2"	chr12	+	57626207	57626358	57626235	57626358	57625993	57626075
chr12|+|57626207|57626358|57626265|57626358|57625993|57626075	"ENSG00000182199.10_3"	"SHMT2"	chr12	+	57626207	57626358	57626265	57626358	57625993	57626075
chr12|+|57626235|57626358|57626265|57626358|57625993|57626075	"ENSG00000182199.10_3"	"SHMT2"	chr12	+	57626235	57626358	57626265	57626358	57625993	57626075
chrX|+|40456500|40456596|40456504|40456596|40450485|40450617	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40456500	40456596	40456504	40456596	40450485	40450617
chrX|+|40456778|40456916|40456780|40456916|40450485|40450617	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40456778	40456916	40456780	40456916	40450485	40450617
chrX|+|40456778|40456916|40456780|40456916|40456500|40456596	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40456778	40456916	40456780	40456916	40456500	40456596
chrX|+|40457903|40457986|40457932|40457986|40450485|40450617	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40457903	40457986	40457932	40457986	40450485	40450617
chrX|+|40457903|40457986|40457932|40457986|40456778|40456916	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40457903	40457986	40457932	40457986	40456778	40456916
chrX|+|40458843|40458993|40458858|40458993|40456778|40456916	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40458843	40458993	40458858	40458993	40456778	40456916
chrX|+|40458843|40458993|40458858|40458993|40457932|40457986	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40458843	40458993	40458858	40458993	40457932	40457986
chrX|+|40458843|40458993|40458858|40458993|40458187|40458270	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40458843	40458993	40458858	40458993	40458187	40458270
chrX|+|40458843|40458993|40458900|40458993|40457932|40457986	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40458843	40458993	40458900	40458993	40457932	40457986
chrX|+|40458843|40460133|40460013|40460133|40457932|40457986	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40458843	40460133	40460013	40460133	40457932	40457986
chrX|+|40458858|40458993|40458900|40458993|40457932|40457986	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40458858	40458993	40458900	40458993	40457932	40457986
chrX|+|40460013|40460133|40460020|40460133|40458843|40458993	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40460013	40460133	40460020	40460133	40458843	40458993
chrX|+|40460013|40460133|40460033|40460133|40458843|40458993	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40460013	40460133	40460033	40460133	40458843	40458993
chrX|+|40460020|40460133|40460033|40460133|40458843|40458993	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40460020	40460133	40460033	40460133	40458843	40458993
chrX|+|40464812|40465871|40464815|40465871|40460013|40460133	"ENSG00000182220.14_3"	"ATP6AP2"	chrX	+	40464812	40465871	40464815	40465871	40460013	40460133
chr19|-|49245045|49245229|49245045|49245199|49245465|49245566	"ENSG00000182264.8_3"	"IZUMO1"	chr19	-	49245045	49245229	49245045	49245199	49245465	49245566
chr19|-|49245045|49245229|49245045|49245199|49246664|49246782	"ENSG00000182264.8_3"	"IZUMO1"	chr19	-	49245045	49245229	49245045	49245199	49246664	49246782
chr19|-|49245045|49245229|49245045|49245199|49246701|49246782	"ENSG00000182264.8_3"	"IZUMO1"	chr19	-	49245045	49245229	49245045	49245199	49246701	49246782
chr19|-|49245045|49245229|49245045|49245199|49247431|49247452	"ENSG00000182264.8_3"	"IZUMO1"	chr19	-	49245045	49245229	49245045	49245199	49247431	49247452
chr19|-|49245045|49245229|49245045|49245199|49247709|49247796	"ENSG00000182264.8_3"	"IZUMO1"	chr19	-	49245045	49245229	49245045	49245199	49247709	49247796
chr19|-|49245045|49245229|49245045|49245199|49248470|49248545	"ENSG00000182264.8_3"	"IZUMO1"	chr19	-	49245045	49245229	49245045	49245199	49248470	49248545
chr11|+|375638|375956|375846|375956|375460|375527	"ENSG00000182272.11_3"	"B4GALNT4"	chr11	+	375638	375956	375846	375956	375460	375527
chr11|+|380670|380951|380824|380951|380291|380445	"ENSG00000182272.11_3"	"B4GALNT4"	chr11	+	380670	380951	380824	380951	380291	380445
chr19|+|52207282|52207733|52207522|52207733|52206480|52206588	"ENSG00000182310.13_3"	"SPACA6"	chr19	+	52207282	52207733	52207522	52207733	52206480	52206588
chr8|-|145579959|145580209|145579959|145580191|145580259|145580373	"ENSG00000182325.10_3"	"FBXL6"	chr8	-	145579959	145580209	145579959	145580191	145580259	145580373
chr8|-|145579959|145580209|145579959|145580191|145580649|145581162	"ENSG00000182325.10_3"	"FBXL6"	chr8	-	145579959	145580209	145579959	145580191	145580649	145581162
chr12|+|7169055|7169221|7169142|7169221|7096350|7096461	"ENSG00000182326.14_3"	"C1S"	chr12	+	7169055	7169221	7169142	7169221	7096350	7096461
chr12|+|7169055|7169221|7169142|7169221|7105316|7105434	"ENSG00000182326.14_3"	"C1S"	chr12	+	7169055	7169221	7169142	7169221	7105316	7105434
chr12|+|7169055|7169221|7169142|7169221|7150264|7150432	"ENSG00000182326.14_3"	"C1S"	chr12	+	7169055	7169221	7169142	7169221	7150264	7150432
chr12|+|7169055|7169221|7169142|7169221|7163344|7163501	"ENSG00000182326.14_3"	"C1S"	chr12	+	7169055	7169221	7169142	7169221	7163344	7163501
chr12|+|7169055|7169221|7169142|7169221|7167979|7168181	"ENSG00000182326.14_3"	"C1S"	chr12	+	7169055	7169221	7169142	7169221	7167979	7168181
chr12|+|7169055|7169221|7169142|7169221|7168515|7168712	"ENSG00000182326.14_3"	"C1S"	chr12	+	7169055	7169221	7169142	7169221	7168515	7168712
chr12|+|7171570|7171696|7171597|7171696|7170193|7170371	"ENSG00000182326.14_3"	"C1S"	chr12	+	7171570	7171696	7171597	7171696	7170193	7170371
chr12|+|7174312|7174421|7174342|7174421|7173120|7173274	"ENSG00000182326.14_3"	"C1S"	chr12	+	7174312	7174421	7174342	7174421	7173120	7173274
chr12|+|7174312|7174421|7174342|7174421|7173821|7173937	"ENSG00000182326.14_3"	"C1S"	chr12	+	7174312	7174421	7174342	7174421	7173821	7173937
chr12|+|7175758|7175834|7175759|7175834|7175092|7175109	"ENSG00000182326.14_3"	"C1S"	chr12	+	7175758	7175834	7175759	7175834	7175092	7175109
chr2|+|202978058|202978169|202978061|202978169|202974335|202974512	"ENSG00000182329.12_3"	"KIAA2012"	chr2	+	202978058	202978169	202978061	202978169	202974335	202974512
chr10|+|90428314|90428513|90428413|90428513|90427325|90427443	"ENSG00000182333.14_2"	"LIPF"	chr10	+	90428314	90428513	90428413	90428513	90427325	90427443
chr13|+|106119355|106119490|106119401|106119490|106118618|106118681	"ENSG00000182346.18_2"	"DAOA"	chr13	+	106119355	106119490	106119401	106119490	106118618	106118681
chr13|+|106124886|106125034|106124891|106125034|106119401|106119490	"ENSG00000182346.18_2"	"DAOA"	chr13	+	106124886	106125034	106124891	106125034	106119401	106119490
chr13|+|106142140|106142541|106142249|106142541|106124886|106125034	"ENSG00000182346.18_2"	"DAOA"	chr13	+	106142140	106142541	106142249	106142541	106124886	106125034
chr2|-|152709961|152710078|152709961|152710057|152711737|152711889	"ENSG00000182389.19_3"	"CACNB4"	chr2	-	152709961	152710078	152709961	152710057	152711737	152711889
chr2|-|152725690|152725749|152725690|152725707|152727044|152727125	"ENSG00000182389.19_3"	"CACNB4"	chr2	-	152725690	152725749	152725690	152725707	152727044	152727125
chr2|-|152725690|152726249|152725690|152725707|152727044|152727125	"ENSG00000182389.19_3"	"CACNB4"	chr2	-	152725690	152726249	152725690	152725707	152727044	152727125
chr2|-|152725690|152726249|152725690|152725749|152727044|152727125	"ENSG00000182389.19_3"	"CACNB4"	chr2	-	152725690	152726249	152725690	152725749	152727044	152727125
chr2|-|152725690|152727125|152725690|152725749|152727355|152727375	"ENSG00000182389.19_3"	"CACNB4"	chr2	-	152725690	152727125	152725690	152725749	152727355	152727375
chr2|-|152725690|152729007|152725690|152727125|152732939|152733070	"ENSG00000182389.19_3"	"CACNB4"	chr2	-	152725690	152729007	152725690	152727125	152732939	152733070
chr2|-|152727355|152727416|152727355|152727375|152728930|152729007	"ENSG00000182389.19_3"	"CACNB4"	chr2	-	152727355	152727416	152727355	152727375	152728930	152729007
chr2|-|152828058|152828218|152828058|152828214|152828399|152828566	"ENSG00000182389.19_3"	"CACNB4"	chr2	-	152828058	152828218	152828058	152828214	152828399	152828566
chr2|-|152828058|152828218|152828058|152828214|152830182|152830447	"ENSG00000182389.19_3"	"CACNB4"	chr2	-	152828058	152828218	152828058	152828214	152830182	152830447
chr15|-|100341179|100341473|100341179|100341384|100345004|100345134	"ENSG00000182397.14_2"	"DNM1P46"	chr15	-	100341179	100341473	100341179	100341384	100345004	100345134
chr11|+|64064938|64065125|64065049|64065125|64058891|64059038	"ENSG00000182450.12_3"	"KCNK4"	chr11	+	64064938	64065125	64065049	64065125	64058891	64059038
chr11|+|64064938|64065125|64065049|64065125|64059213|64059257	"ENSG00000182450.12_3"	"KCNK4"	chr11	+	64064938	64065125	64065049	64065125	64059213	64059257
chr11|+|64064938|64065125|64065049|64065125|64064349|64064473	"ENSG00000182450.12_3"	"KCNK4"	chr11	+	64064938	64065125	64065049	64065125	64064349	64064473
chr11|+|64064938|64065125|64065049|64065125|64064590|64064751	"ENSG00000182450.12_3"	"KCNK4"	chr11	+	64064938	64065125	64065049	64065125	64064590	64064751
chr11|+|64064938|64065125|64065086|64065125|64060413|64060679	"ENSG00000182450.12_3"	"KCNK4"	chr11	+	64064938	64065125	64065086	64065125	64060413	64060679
chr11|+|64064938|64065125|64065086|64065125|64064349|64064473	"ENSG00000182450.12_3"	"KCNK4"	chr11	+	64064938	64065125	64065086	64065125	64064349	64064473
chr11|+|64064938|64065125|64065086|64065125|64064590|64064751	"ENSG00000182450.12_3"	"KCNK4"	chr11	+	64064938	64065125	64065086	64065125	64064590	64064751
chr11|+|64065049|64065125|64065086|64065125|64064349|64064473	"ENSG00000182450.12_3"	"KCNK4"	chr11	+	64065049	64065125	64065086	64065125	64064349	64064473
chr11|+|64065049|64065125|64065086|64065125|64064590|64064751	"ENSG00000182450.12_3"	"KCNK4"	chr11	+	64065049	64065125	64065086	64065125	64064590	64064751
chr19|-|39224342|39224580|39224342|39224421|39224781|39224844	"ENSG00000182472.8_3"	"CAPN12"	chr19	-	39224342	39224580	39224342	39224421	39224781	39224844
chr19|-|39224342|39224580|39224342|39224421|39225452|39225510	"ENSG00000182472.8_3"	"CAPN12"	chr19	-	39224342	39224580	39224342	39224421	39225452	39225510
chr19|-|39233049|39233168|39233049|39233147|39233672|39233742	"ENSG00000182472.8_3"	"CAPN12"	chr19	-	39233049	39233168	39233049	39233147	39233672	39233742
chr19|-|39233672|39233773|39233672|39233742|39234568|39234812	"ENSG00000182472.8_3"	"CAPN12"	chr19	-	39233672	39233773	39233672	39233742	39234568	39234812
chr17|-|74083734|74084643|74083734|74083801|74084851|74085004	"ENSG00000182473.21_2"	"EXOC7"	chr17	-	74083734	74084643	74083734	74083801	74084851	74085004
chr17|-|74086409|74086562|74086409|74086478|74087223|74087316	"ENSG00000182473.21_2"	"EXOC7"	chr17	-	74086409	74086562	74086409	74086478	74087223	74087316
chr17|-|74086409|74086562|74086409|74086478|74090494|74090662	"ENSG00000182473.21_2"	"EXOC7"	chr17	-	74086409	74086562	74086409	74086478	74090494	74090662
chr17|+|66033195|66033323|66033225|66033323|66032075|66032672	"ENSG00000182481.8_3"	"KPNA2"	chr17	+	66033195	66033323	66033225	66033323	66032075	66032672
chr17|+|66033445|66033611|66033473|66033611|66033225|66033323	"ENSG00000182481.8_3"	"KPNA2"	chr17	+	66033445	66033611	66033473	66033611	66033225	66033323
chrX|+|155251978|155252124|155251987|155252124|155251663|155251810	"ENSG00000182484.15_3"	"WASH6P"	chrX	+	155251978	155252124	155251987	155252124	155251663	155251810
chrX|+|152770695|152770808|152770716|152770808|152770078|152770327	"ENSG00000182492.15_2"	"BGN"	chrX	+	152770695	152770808	152770716	152770808	152770078	152770327
chr3|+|101447657|101447781|101447679|101447781|101446226|101446385	"ENSG00000182504.10_3"	"CEP97"	chr3	+	101447657	101447781	101447679	101447781	101446226	101446385
chr3|+|101475906|101476040|101475916|101476040|101474273|101474438	"ENSG00000182504.10_3"	"CEP97"	chr3	+	101475906	101476040	101475916	101476040	101474273	101474438
chr3|+|101476477|101477267|101476654|101477267|101475906|101476040	"ENSG00000182504.10_3"	"CEP97"	chr3	+	101476477	101477267	101476654	101477267	101475906	101476040
chr15|+|91428266|91428488|91428271|91428488|91427698|91427774	"ENSG00000182511.11_3"	"FES"	chr15	+	91428266	91428488	91428271	91428488	91427698	91427774
